ParentLocationCode,ParentLocation,SpatialCode,Location,Period,Sex,Value
WPR,Western Pacific,KOR,Republic of Korea,2010,Male,77.12
WPR,Western Pacific,VNM,Viet Nam,2010,Female,77.15
AMR,Americas,BRB,Barbados,2010,Female,77.20
EUR,Europe,BEL,Belgium,2010,Male,77.24
EUR,Europe,BGR,Bulgaria,2010,Female,77.23
EUR,Europe,DNK,Denmark,2010,Male,77.20
AFR,Africa,CPV,Cabo Verde,2010,Female,77.27
EMR,Eastern Mediterranean,LBY,Libya,2010,Female,77.30
AMR,Americas,PER,Peru,2010,Both sexes,77.28
SEAR,South-East Asia,LKA,Sri Lanka,2010,Female,77.26
EUR,Europe,ROU,Romania,2010,Female,77.43
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2010,Female,77.39
EUR,Europe,GRC,Greece,2010,Male,77.52
AMR,Americas,PAN,Panama,2010,Both sexes,77.53
EUR,Europe,AUT,Austria,2010,Male,77.65
EUR,Europe,CZE,Czechia,2010,Both sexes,77.56
EMR,Eastern Mediterranean,JOR,Jordan,2010,Female,77.62
AMR,Americas,BRA,Brazil,2010,Female,77.68
AMR,Americas,CUB,Cuba,2010,Both sexes,77.65
AMR,Americas,PRY,Paraguay,2010,Female,77.73
EUR,Europe,DEU,Germany,2010,Male,77.78
EUR,Europe,LVA,Latvia,2010,Female,77.78
WPR,Western Pacific,CHN,China,2010,Female,77.94
AMR,Americas,ECU,Ecuador,2010,Female,77.86
AMR,Americas,SLV,El Salvador,2010,Female,78.04
EUR,Europe,FRA,France,2010,Male,77.96
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2010,Female,78.01
AMR,Americas,MEX,Mexico,2010,Female,78.01
EMR,Eastern Mediterranean,LBN,Lebanon,2010,Female,78.12
AMR,Americas,ATG,Antigua and Barbuda,2010,Female,78.25
SEAR,South-East Asia,MDV,Maldives,2010,Female,78.17
EUR,Europe,MLT,Malta,2010,Male,78.23
EMR,Eastern Mediterranean,TUN,Tunisia,2010,Female,78.21
EUR,Europe,ALB,Albania,2010,Female,78.31
EUR,Europe,IRL,Ireland,2010,Male,78.33
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Male,78.34
EUR,Europe,HUN,Hungary,2010,Female,78.35
EUR,Europe,BIH,Bosnia and Herzegovina,2010,Female,78.47
AMR,Americas,CHL,Chile,2010,Both sexes,78.46
AMR,Americas,JAM,Jamaica,2010,Female,78.51
AMR,Americas,ARG,Argentina,2010,Female,78.63
EUR,Europe,LUX,Luxembourg,2010,Male,78.61
AMR,Americas,USA,United States of America,2010,Both sexes,78.56
EUR,Europe,LTU,Lithuania,2010,Female,78.67
EUR,Europe,NLD,Netherlands,2010,Male,78.74
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Male,78.76
EUR,Europe,NOR,Norway,2010,Male,78.83
EUR,Europe,ESP,Spain,2010,Male,78.76
EUR,Europe,CYP,Cyprus,2010,Male,78.93
AMR,Americas,PER,Peru,2010,Female,78.91
AMR,Americas,LCA,Saint Lucia,2010,Female,78.87
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2010,Female,78.99
WPR,Western Pacific,NZL,New Zealand,2010,Male,79.12
EUR,Europe,SVK,Slovakia,2010,Female,79.12
EUR,Europe,TUR,Türkiye,2010,Female,79.08
EUR,Europe,DNK,Denmark,2010,Both sexes,79.17
AMR,Americas,CAN,Canada,2010,Male,79.26
SEAR,South-East Asia,THA,Thailand,2010,Female,79.30
EUR,Europe,ITA,Italy,2010,Male,79.37
WPR,Western Pacific,SGP,Singapore,2010,Male,79.36
EUR,Europe,SWE,Sweden,2010,Male,79.41
WPR,Western Pacific,JPN,Japan,2010,Male,79.46
AMR,Americas,CRI,Costa Rica,2010,Both sexes,79.56
EUR,Europe,ISR,Israel,2010,Male,79.62
EUR,Europe,SVN,Slovenia,2010,Both sexes,79.55
EUR,Europe,PRT,Portugal,2010,Both sexes,79.73
WPR,Western Pacific,AUS,Australia,2010,Male,79.84
EUR,Europe,BEL,Belgium,2010,Both sexes,79.85
AMR,Americas,CUB,Cuba,2010,Female,79.82
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Both sexes,79.83
EUR,Europe,HRV,Croatia,2010,Female,79.91
EUR,Europe,FIN,Finland,2010,Both sexes,79.88
EUR,Europe,ISL,Iceland,2010,Male,80.02
EUR,Europe,CHE,Switzerland,2010,Male,80.03
AMR,Americas,URY,Uruguay,2010,Female,80.05
AMR,Americas,COL,Colombia,2010,Female,80.15
EUR,Europe,GRC,Greece,2010,Both sexes,80.10
EUR,Europe,DEU,Germany,2010,Both sexes,80.17
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,80.25
EUR,Europe,AUT,Austria,2010,Both sexes,80.39
EUR,Europe,EST,Estonia,2010,Female,80.45
EUR,Europe,IRL,Ireland,2010,Both sexes,80.41
EUR,Europe,MLT,Malta,2010,Both sexes,80.45
EUR,Europe,POL,Poland,2010,Female,80.37
AMR,Americas,PAN,Panama,2010,Female,80.65
WPR,Western Pacific,KOR,Republic of Korea,2010,Both sexes,80.58
EUR,Europe,CZE,Czechia,2010,Female,80.65
EUR,Europe,NLD,Netherlands,2010,Both sexes,80.68
AMR,Americas,USA,United States of America,2010,Female,80.80
EUR,Europe,LUX,Luxembourg,2010,Both sexes,80.94
WPR,Western Pacific,NZL,New Zealand,2010,Both sexes,80.94
EUR,Europe,NOR,Norway,2010,Both sexes,80.87
EUR,Europe,CYP,Cyprus,2010,Both sexes,81.02
EUR,Europe,DNK,Denmark,2010,Female,81.10
EUR,Europe,FRA,France,2010,Both sexes,81.22
AMR,Americas,CAN,Canada,2010,Both sexes,81.31
AMR,Americas,CHL,Chile,2010,Female,81.30
EUR,Europe,SWE,Sweden,2010,Both sexes,81.30
EMR,Eastern Mediterranean,KWT,Kuwait,2010,Female,81.43
EUR,Europe,ISR,Israel,2010,Both sexes,81.56
EUR,Europe,ISL,Iceland,2010,Both sexes,81.68
WPR,Western Pacific,SGP,Singapore,2010,Both sexes,81.70
EUR,Europe,ESP,Spain,2010,Both sexes,81.69
WPR,Western Pacific,AUS,Australia,2010,Both sexes,81.90
EUR,Europe,ITA,Italy,2010,Both sexes,81.90
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,82.09
AMR,Americas,CRI,Costa Rica,2010,Female,82.22
EUR,Europe,CHE,Switzerland,2010,Both sexes,82.19
EUR,Europe,BEL,Belgium,2010,Female,82.38
EUR,Europe,IRL,Ireland,2010,Female,82.44
EUR,Europe,DEU,Germany,2010,Female,82.54
EUR,Europe,MLT,Malta,2010,Female,82.54
EUR,Europe,NLD,Netherlands,2010,Female,82.50
EUR,Europe,GRC,Greece,2010,Female,82.71
WPR,Western Pacific,JPN,Japan,2010,Both sexes,82.68
WPR,Western Pacific,NZL,New Zealand,2010,Female,82.71
EUR,Europe,PRT,Portugal,2010,Female,82.74
EUR,Europe,SVN,Slovenia,2010,Female,82.73
EUR,Europe,NOR,Norway,2010,Female,82.85
EUR,Europe,AUT,Austria,2010,Female,82.99
EUR,Europe,FIN,Finland,2010,Female,83.04
EUR,Europe,CYP,Cyprus,2010,Female,83.10
EUR,Europe,LUX,Luxembourg,2010,Female,83.10
EUR,Europe,SWE,Sweden,2010,Female,83.15
AMR,Americas,CAN,Canada,2010,Female,83.27
EUR,Europe,ISL,Iceland,2010,Female,83.34
EUR,Europe,ISR,Israel,2010,Female,83.34
WPR,Western Pacific,KOR,Republic of Korea,2010,Female,83.78
WPR,Western Pacific,AUS,Australia,2010,Female,83.99
WPR,Western Pacific,SGP,Singapore,2010,Female,84.01
EUR,Europe,ITA,Italy,2010,Female,84.22
EUR,Europe,CHE,Switzerland,2010,Female,84.18
EUR,Europe,FRA,France,2010,Female,84.34
EUR,Europe,ESP,Spain,2010,Female,84.58
WPR,Western Pacific,JPN,Japan,2010,Female,85.77
AFR,Africa,LSO,Lesotho,2010,Male,10.57
AFR,Africa,CAF,Central African Republic,2010,Male,10.73
AFR,Africa,SWZ,Eswatini,2010,Male,10.82
AMR,Americas,HTI,Haiti,2010,Male,10.86
AMR,Americas,HTI,Haiti,2010,Both sexes,11.46
AMR,Americas,HTI,Haiti,2010,Female,12.01
WPR,Western Pacific,KIR,Kiribati,2010,Male,12.03
EMR,Eastern Mediterranean,SOM,Somalia,2010,Male,12.20
AFR,Africa,ZWE,Zimbabwe,2010,Male,12.37
AFR,Africa,CAF,Central African Republic,2010,Both sexes,12.51
AFR,Africa,MOZ,Mozambique,2010,Male,12.49
AFR,Africa,LSO,Lesotho,2010,Both sexes,12.77
AFR,Africa,ERI,Eritrea,2010,Male,12.90
AFR,Africa,GNB,Guinea-Bissau,2010,Male,12.87
AFR,Africa,BWA,Botswana,2010,Male,13.06
WPR,Western Pacific,KIR,Kiribati,2010,Both sexes,13.18
AFR,Africa,SWZ,Eswatini,2010,Both sexes,13.35
WPR,Western Pacific,MNG,Mongolia,2010,Male,13.27
AFR,Africa,ZMB,Zambia,2010,Male,13.38
AFR,Africa,MWI,Malawi,2010,Male,13.75
EMR,Eastern Mediterranean,SOM,Somalia,2010,Both sexes,13.69
AFR,Africa,NAM,Namibia,2010,Male,13.89
EUR,Europe,BLR,Belarus,2010,Male,14.14
AFR,Africa,COD,Democratic Republic of the Congo,2010,Male,14.14
WPR,Western Pacific,FSM,Micronesia (Federated States of),2010,Male,14.06
WPR,Western Pacific,SLB,Solomon Islands,2010,Male,14.13
AFR,Africa,ZWE,Zimbabwe,2010,Both sexes,14.12
AFR,Africa,BDI,Burundi,2010,Male,14.24
AFR,Africa,CAF,Central African Republic,2010,Female,14.20
WPR,Western Pacific,KIR,Kiribati,2010,Female,14.15
AFR,Africa,TGO,Togo,2010,Male,14.15
AFR,Africa,CIV,Côte d’Ivoire,2010,Male,14.26
AFR,Africa,AGO,Angola,2010,Male,14.37
AFR,Africa,CMR,Cameroon,2010,Male,14.44
AFR,Africa,GAB,Gabon,2010,Male,14.43
AFR,Africa,UGA,Uganda,2010,Male,14.42
AFR,Africa,BFA,Burkina Faso,2010,Male,14.53
AFR,Africa,ERI,Eritrea,2010,Both sexes,14.53
EUR,Europe,MDA,Republic of Moldova,2010,Male,14.51
EUR,Europe,RUS,Russian Federation,2010,Male,14.53
WPR,Western Pacific,VUT,Vanuatu,2010,Male,14.45
AFR,Africa,TCD,Chad,2010,Male,14.58
AFR,Africa,GHA,Ghana,2010,Male,14.55
AFR,Africa,GNB,Guinea-Bissau,2010,Both sexes,14.59
EUR,Europe,KAZ,Kazakhstan,2010,Male,14.58
AFR,Africa,GIN,Guinea,2010,Male,14.72
AFR,Africa,LSO,Lesotho,2010,Female,14.70
EUR,Europe,TJK,Tajikistan,2010,Male,14.71
WPR,Western Pacific,FJI,Fiji,2010,Male,14.77
AMR,Americas,GUY,Guyana,2010,Male,14.80
AFR,Africa,KEN,Kenya,2010,Male,14.87
WPR,Western Pacific,FSM,Micronesia (Federated States of),2010,Both sexes,14.87
WPR,Western Pacific,PNG,Papua New Guinea,2010,Male,14.86
WPR,Western Pacific,SLB,Solomon Islands,2010,Both sexes,14.88
EUR,Europe,UKR,Ukraine,2010,Male,14.88
EUR,Europe,AZE,Azerbaijan,2010,Male,14.95
AFR,Africa,SLE,Sierra Leone,2010,Male,14.96
EMR,Eastern Mediterranean,AFG,Afghanistan,2010,Both sexes,15.12
EMR,Eastern Mediterranean,AFG,Afghanistan,2010,Male,15.07
WPR,Western Pacific,MNG,Mongolia,2010,Both sexes,15.09
AFR,Africa,MOZ,Mozambique,2010,Both sexes,15.10
SEAR,South-East Asia,MMR,Myanmar,2010,Male,15.10
AFR,Africa,ZAF,South Africa,2010,Male,15.07
EMR,Eastern Mediterranean,AFG,Afghanistan,2010,Female,15.17
AFR,Africa,BEN,Benin,2010,Male,15.16
AFR,Africa,COG,Congo,2010,Male,15.16
EMR,Eastern Mediterranean,OMN,Oman,2010,Male,15.17
AFR,Africa,BWA,Botswana,2010,Both sexes,15.26
AFR,Africa,GMB,Gambia,2010,Male,15.31
AFR,Africa,MDG,Madagascar,2010,Male,15.33
EUR,Europe,TKM,Turkmenistan,2010,Male,15.34
WPR,Western Pacific,VUT,Vanuatu,2010,Both sexes,15.33
EMR,Eastern Mediterranean,SOM,Somalia,2010,Female,15.42
AFR,Africa,ZMB,Zambia,2010,Both sexes,15.40
AFR,Africa,ZWE,Zimbabwe,2010,Female,15.37
WPR,Western Pacific,KHM,Cambodia,2010,Male,15.52
AFR,Africa,COD,Democratic Republic of the Congo,2010,Both sexes,15.49
EUR,Europe,KGZ,Kyrgyzstan,2010,Male,15.53
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Male,15.49
AFR,Africa,BDI,Burundi,2010,Both sexes,15.61
AFR,Africa,CIV,Côte d’Ivoire,2010,Both sexes,15.65
AFR,Africa,TCD,Chad,2010,Both sexes,15.63
AMR,Americas,GRD,Grenada,2010,Male,15.59
WPR,Western Pacific,FSM,Micronesia (Federated States of),2010,Female,15.65
EUR,Europe,TJK,Tajikistan,2010,Both sexes,15.62
AFR,Africa,COG,Congo,2010,Both sexes,15.67
AFR,Africa,SWZ,Eswatini,2010,Female,15.66
AFR,Africa,SLE,Sierra Leone,2010,Both sexes,15.70
WPR,Western Pacific,SLB,Solomon Islands,2010,Female,15.72
EUR,Europe,UZB,Uzbekistan,2010,Male,15.73
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Male,15.80
EMR,Eastern Mediterranean,DJI,Djibouti,2010,Male,15.81
WPR,Western Pacific,FJI,Fiji,2010,Both sexes,15.78
AFR,Africa,GIN,Guinea,2010,Both sexes,15.79
EUR,Europe,LVA,Latvia,2010,Male,15.82
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Male,15.81
AFR,Africa,CMR,Cameroon,2010,Both sexes,15.88
EUR,Europe,GEO,Georgia,2010,Male,15.93
AFR,Africa,NER,Niger,2010,Male,15.91
EMR,Eastern Mediterranean,OMN,Oman,2010,Both sexes,15.88
AFR,Africa,RWA,Rwanda,2010,Male,15.87
AFR,Africa,SSD,South Sudan,2010,Male,15.87
AFR,Africa,TGO,Togo,2010,Both sexes,15.93
AFR,Africa,AGO,Angola,2010,Both sexes,15.97
AFR,Africa,GNB,Guinea-Bissau,2010,Female,15.96
AFR,Africa,MWI,Malawi,2010,Both sexes,16.01
WPR,Western Pacific,PHL,Philippines,2010,Male,15.99
AFR,Africa,TZA,United Republic of Tanzania,2010,Male,16.02
AFR,Africa,COG,Congo,2010,Female,16.05
AFR,Africa,MDG,Madagascar,2010,Both sexes,16.12
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2010,Male,16.11
WPR,Western Pacific,PNG,Papua New Guinea,2010,Both sexes,16.09
EMR,Eastern Mediterranean,QAT,Qatar,2010,Female,16.12
AFR,Africa,BFA,Burkina Faso,2010,Both sexes,16.17
AFR,Africa,ERI,Eritrea,2010,Female,16.22
AFR,Africa,GHA,Ghana,2010,Both sexes,16.21
AMR,Americas,GUY,Guyana,2010,Both sexes,16.17
EMR,Eastern Mediterranean,EGY,Egypt,2010,Male,16.31
AFR,Africa,ETH,Ethiopia,2010,Male,16.29
AFR,Africa,LBR,Liberia,2010,Male,16.34
AFR,Africa,SLE,Sierra Leone,2010,Female,16.34
EUR,Europe,AZE,Azerbaijan,2010,Both sexes,16.36
AFR,Africa,GAB,Gabon,2010,Both sexes,16.36
SEAR,South-East Asia,IDN,Indonesia,2010,Male,16.44
EUR,Europe,LTU,Lithuania,2010,Male,16.37
AFR,Africa,NAM,Namibia,2010,Both sexes,16.45
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Both sexes,16.40
WPR,Western Pacific,VUT,Vanuatu,2010,Female,16.35
AFR,Africa,GMB,Gambia,2010,Both sexes,16.45
AFR,Africa,NGA,Nigeria,2010,Male,16.51
EUR,Europe,MDA,Republic of Moldova,2010,Both sexes,16.53
AFR,Africa,SEN,Senegal,2010,Male,16.51
WPR,Western Pacific,VNM,Viet Nam,2010,Male,16.52
AFR,Africa,TCD,Chad,2010,Female,16.64
AFR,Africa,GIN,Guinea,2010,Female,16.59
AFR,Africa,NER,Niger,2010,Both sexes,16.59
EUR,Europe,TJK,Tajikistan,2010,Female,16.65
AFR,Africa,BEN,Benin,2010,Both sexes,16.69
EUR,Europe,BGR,Bulgaria,2010,Male,16.69
AFR,Africa,LBR,Liberia,2010,Both sexes,16.71
AFR,Africa,MLI,Mali,2010,Male,16.66
AFR,Africa,STP,Sao Tome and Principe,2010,Male,16.74
WPR,Western Pacific,TON,Tonga,2010,Male,16.66
AFR,Africa,UGA,Uganda,2010,Both sexes,16.74
EUR,Europe,ARM,Armenia,2010,Male,16.76
AFR,Africa,BDI,Burundi,2010,Female,16.83
AFR,Africa,COD,Democratic Republic of the Congo,2010,Female,16.77
WPR,Western Pacific,FJI,Fiji,2010,Female,16.84
AFR,Africa,KEN,Kenya,2010,Both sexes,16.79
AFR,Africa,MLI,Mali,2010,Both sexes,16.84
EMR,Eastern Mediterranean,OMN,Oman,2010,Female,16.78
WPR,Western Pacific,WSM,Samoa,2010,Male,16.82
EMR,Eastern Mediterranean,YEM,Yemen,2010,Male,16.78
AFR,Africa,COM,Comoros,2010,Male,16.92
SEAR,South-East Asia,IND,India,2010,Male,16.91
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Both sexes,16.87
AFR,Africa,MDG,Madagascar,2010,Female,16.89
WPR,Western Pacific,MNG,Mongolia,2010,Female,16.86
AFR,Africa,ZAF,South Africa,2010,Both sexes,16.92
AFR,Africa,GNQ,Equatorial Guinea,2010,Male,16.95
EUR,Europe,HUN,Hungary,2010,Male,16.98
AFR,Africa,LBR,Liberia,2010,Female,17.03
AFR,Africa,MLI,Mali,2010,Female,16.99
SEAR,South-East Asia,MMR,Myanmar,2010,Both sexes,16.97
EMR,Eastern Mediterranean,DJI,Djibouti,2010,Both sexes,17.06
EMR,Eastern Mediterranean,PAK,Pakistan,2010,Female,17.07
EUR,Europe,ROU,Romania,2010,Male,17.07
EUR,Europe,SRB,Serbia,2010,Male,17.12
AFR,Africa,SYC,Seychelles,2010,Male,17.10
AFR,Africa,ZMB,Zambia,2010,Female,17.07
WPR,Western Pacific,KHM,Cambodia,2010,Both sexes,17.22
EUR,Europe,KAZ,Kazakhstan,2010,Both sexes,17.16
SEAR,South-East Asia,NPL,Nepal,2010,Male,17.19
AFR,Africa,NER,Niger,2010,Female,17.24
WPR,Western Pacific,PNG,Papua New Guinea,2010,Female,17.24
EUR,Europe,SVK,Slovakia,2010,Male,17.20
AFR,Africa,SSD,South Sudan,2010,Both sexes,17.17
EUR,Europe,TKM,Turkmenistan,2010,Both sexes,17.20
AFR,Africa,BWA,Botswana,2010,Female,17.32
AFR,Africa,CMR,Cameroon,2010,Female,17.25
EUR,Europe,EST,Estonia,2010,Male,17.34
AFR,Africa,ETH,Ethiopia,2010,Both sexes,17.28
AFR,Africa,NGA,Nigeria,2010,Both sexes,17.28
EMR,Eastern Mediterranean,QAT,Qatar,2010,Both sexes,17.26
EMR,Eastern Mediterranean,SDN,Sudan,2010,Male,17.31
AFR,Africa,TZA,United Republic of Tanzania,2010,Both sexes,17.31
EUR,Europe,UZB,Uzbekistan,2010,Both sexes,17.28
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Male,17.38
AFR,Africa,BFA,Burkina Faso,2010,Female,17.43
AFR,Africa,MUS,Mauritius,2010,Male,17.36
AFR,Africa,MOZ,Mozambique,2010,Female,17.44
AFR,Africa,RWA,Rwanda,2010,Both sexes,17.37
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Male,17.44
AFR,Africa,AGO,Angola,2010,Female,17.54
AFR,Africa,CIV,Côte d’Ivoire,2010,Female,17.52
SEAR,South-East Asia,IDN,Indonesia,2010,Both sexes,17.46
EMR,Eastern Mediterranean,IRQ,Iraq,2010,Male,17.55
EUR,Europe,MNE,Montenegro,2010,Male,17.47
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2010,Both sexes,17.46
WPR,Western Pacific,WSM,Samoa,2010,Both sexes,17.51
AFR,Africa,STP,Sao Tome and Principe,2010,Both sexes,17.48
EUR,Europe,AZE,Azerbaijan,2010,Female,17.64
AFR,Africa,COM,Comoros,2010,Both sexes,17.60
AFR,Africa,GNQ,Equatorial Guinea,2010,Both sexes,17.61
AMR,Americas,GUY,Guyana,2010,Female,17.56
EUR,Europe,KGZ,Kyrgyzstan,2010,Both sexes,17.56
AFR,Africa,SEN,Senegal,2010,Both sexes,17.57
AMR,Americas,TTO,Trinidad and Tobago,2010,Male,17.62
EUR,Europe,BLR,Belarus,2010,Both sexes,17.72
EMR,Eastern Mediterranean,EGY,Egypt,2010,Both sexes,17.75
AFR,Africa,GMB,Gambia,2010,Female,17.74
AMR,Americas,GRD,Grenada,2010,Both sexes,17.74
SEAR,South-East Asia,TLS,Timor-Leste,2010,Male,17.70
EUR,Europe,UKR,Ukraine,2010,Both sexes,17.68
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Both sexes,17.82
EUR,Europe,RUS,Russian Federation,2010,Both sexes,17.76
AFR,Africa,TGO,Togo,2010,Female,17.82
EMR,Eastern Mediterranean,YEM,Yemen,2010,Both sexes,17.78
WPR,Western Pacific,CHN,China,2010,Male,17.86
AFR,Africa,GHA,Ghana,2010,Female,17.94
AFR,Africa,BEN,Benin,2010,Female,17.97
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Both sexes,17.99
SEAR,South-East Asia,IND,India,2010,Both sexes,17.95
AFR,Africa,MWI,Malawi,2010,Female,18.03
AMR,Americas,NIC,Nicaragua,2010,Male,18.03
AFR,Africa,NGA,Nigeria,2010,Female,18.03
WPR,Western Pacific,PHL,Philippines,2010,Both sexes,18.03
AMR,Americas,SUR,Suriname,2010,Male,18.05
SEAR,South-East Asia,BGD,Bangladesh,2010,Male,18.06
EUR,Europe,HRV,Croatia,2010,Male,18.09
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2010,Female,18.13
SEAR,South-East Asia,NPL,Nepal,2010,Both sexes,18.10
WPR,Western Pacific,WSM,Samoa,2010,Female,18.15
AFR,Africa,STP,Sao Tome and Principe,2010,Female,18.10
SEAR,South-East Asia,LKA,Sri Lanka,2010,Male,18.07
AMR,Americas,BOL,Bolivia (Plurinational State of),2010,Male,18.16
EUR,Europe,BIH,Bosnia and Herzegovina,2010,Male,18.22
AFR,Africa,COM,Comoros,2010,Female,18.21
AFR,Africa,GAB,Gabon,2010,Female,18.23
EUR,Europe,GEO,Georgia,2010,Both sexes,18.22
EUR,Europe,POL,Poland,2010,Male,18.24
EUR,Europe,MDA,Republic of Moldova,2010,Female,18.18
EMR,Eastern Mediterranean,SDN,Sudan,2010,Both sexes,18.21
AMR,Americas,ARG,Argentina,2010,Male,18.27
EMR,Eastern Mediterranean,BHR,Bahrain,2010,Female,18.27
AFR,Africa,GNQ,Equatorial Guinea,2010,Female,18.28
AFR,Africa,ETH,Ethiopia,2010,Female,18.29
EMR,Eastern Mediterranean,LBN,Lebanon,2010,Male,18.27
WPR,Western Pacific,MYS,Malaysia,2010,Male,18.34
AFR,Africa,MRT,Mauritania,2010,Female,18.31
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Both sexes,18.30
SEAR,South-East Asia,TLS,Timor-Leste,2010,Both sexes,18.28
AFR,Africa,TZA,United Republic of Tanzania,2010,Female,18.35
SEAR,South-East Asia,BTN,Bhutan,2010,Male,18.42
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Male,18.41
EMR,Eastern Mediterranean,DJI,Djibouti,2010,Female,18.42
SEAR,South-East Asia,IDN,Indonesia,2010,Female,18.40
AMR,Americas,URY,Uruguay,2010,Male,18.36
AMR,Americas,BOL,Bolivia (Plurinational State of),2010,Both sexes,18.53
AFR,Africa,KEN,Kenya,2010,Female,18.48
AFR,Africa,MRT,Mauritania,2010,Both sexes,18.49
AFR,Africa,SEN,Senegal,2010,Female,18.49
AFR,Africa,ZAF,South Africa,2010,Female,18.50
AFR,Africa,SSD,South Sudan,2010,Female,18.48
WPR,Western Pacific,KHM,Cambodia,2010,Female,18.61
AMR,Americas,GTM,Guatemala,2010,Male,18.55
SEAR,South-East Asia,MMR,Myanmar,2010,Female,18.61
AFR,Africa,RWA,Rwanda,2010,Female,18.65
EUR,Europe,SRB,Serbia,2010,Both sexes,18.63
AMR,Americas,HND,Honduras,2010,Male,18.69
AFR,Africa,MRT,Mauritania,2010,Male,18.74
EMR,Eastern Mediterranean,MAR,Morocco,2010,Both sexes,18.72
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2010,Female,18.75
EMR,Eastern Mediterranean,QAT,Qatar,2010,Male,18.65
AFR,Africa,UGA,Uganda,2010,Female,18.67
EUR,Europe,UZB,Uzbekistan,2010,Female,18.72
EMR,Eastern Mediterranean,YEM,Yemen,2010,Female,18.74
EUR,Europe,ARM,Armenia,2010,Both sexes,18.79
EUR,Europe,CZE,Czechia,2010,Male,18.77
EMR,Eastern Mediterranean,IRQ,Iraq,2010,Both sexes,18.82
EMR,Eastern Mediterranean,MAR,Morocco,2010,Female,18.76
AFR,Africa,NAM,Namibia,2010,Female,18.76
SEAR,South-East Asia,TLS,Timor-Leste,2010,Female,18.81
EUR,Europe,TKM,Turkmenistan,2010,Female,18.85
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2010,Male,18.79
SEAR,South-East Asia,BTN,Bhutan,2010,Both sexes,18.89
AMR,Americas,BOL,Bolivia (Plurinational State of),2010,Female,18.87
EUR,Europe,BGR,Bulgaria,2010,Both sexes,18.92
AMR,Americas,HND,Honduras,2010,Both sexes,18.86
EMR,Eastern Mediterranean,MAR,Morocco,2010,Male,18.85
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2010,Male,18.89
WPR,Western Pacific,TON,Tonga,2010,Both sexes,18.93
AMR,Americas,BHS,Bahamas,2010,Male,19.01
SEAR,South-East Asia,BGD,Bangladesh,2010,Both sexes,19.02
AMR,Americas,BRA,Brazil,2010,Male,19.02
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Both sexes,19.00
SEAR,South-East Asia,IND,India,2010,Female,19.02
EUR,Europe,MNE,Montenegro,2010,Both sexes,18.97
SEAR,South-East Asia,NPL,Nepal,2010,Female,19.03
AMR,Americas,VCT,Saint Vincent and the Grenadines,2010,Male,18.99
AMR,Americas,ATG,Antigua and Barbuda,2010,Male,19.14
EMR,Eastern Mediterranean,EGY,Egypt,2010,Female,19.07
AMR,Americas,HND,Honduras,2010,Female,19.07
EMR,Eastern Mediterranean,SDN,Sudan,2010,Female,19.07
EUR,Europe,KAZ,Kazakhstan,2010,Female,19.19
EUR,Europe,LVA,Latvia,2010,Both sexes,19.24
WPR,Western Pacific,MYS,Malaysia,2010,Both sexes,19.18
EUR,Europe,ROU,Romania,2010,Both sexes,19.23
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2010,Both sexes,19.21
WPR,Western Pacific,VNM,Viet Nam,2010,Both sexes,19.20
EUR,Europe,KGZ,Kyrgyzstan,2010,Female,19.31
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2010,Female,19.33
AFR,Africa,SYC,Seychelles,2010,Both sexes,19.33
AFR,Africa,MUS,Mauritius,2010,Both sexes,19.39
SEAR,South-East Asia,BTN,Bhutan,2010,Female,19.48
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2010,Female,19.47
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2010,Both sexes,19.53
WPR,Western Pacific,BRN,Brunei Darussalam,2010,Female,19.56
WPR,Western Pacific,CHN,China,2010,Both sexes,19.58
